,customer_id,date,value,age,sex
4114,1452,2023-12-16,131.0829312322551,28,F
998,1497,2023-12-16,176.48554957652362,22,F
2583,377,2023-12-16,172.65030685939558,28,F
162,911,2023-12-17,74.3264393045603,37,M
4566,1211,2023-12-17,87.47982716991584,30,M
1131,256,2023-12-17,172.6969558925868,27,F
4453,704,2023-12-17,107.00976569532014,31,M
927,322,2023-12-17,107.9808164017968,34,M
4408,921,2023-12-17,166.71919241085314,30,F
4518,211,2023-12-17,98.38560482437155,26,M
3111,590,2023-12-17,197.4375815836358,24,F
3200,470,2023-12-17,135.1046094783446,26,M
4230,1475,2023-12-17,117.81558227282338,23,M
2953,1270,2023-12-17,185.9684684510978,22,F
3763,146,2023-12-17,122.16271009209264,21,M
4799,690,2023-12-17,90.24175532424823,24,M
3000,35,2023-12-17,104.75301149263525,40,M
4168,533,2023-12-17,99.89555647177215,25,F
1060,392,2023-12-18,60.16141615654672,29,F
1097,755,2023-12-18,75.73948561001043,22,M
4920,19,2023-12-18,174.1609520610181,22,F
4582,326,2023-12-18,136.42255426268184,33,F
4993,1266,2023-12-18,190.52452956618396,28,F
1822,380,2023-12-18,65.05318998336432,46,M
4609,1355,2023-12-18,46.607075450550596,30,F
2189,859,2023-12-18,152.64318563279244,41,F
3597,1418,2023-12-18,113.59479907995986,27,M
4445,791,2023-12-18,102.89404130610681,25,M
4677,390,2023-12-18,105.1341174540926,27,M
364,1168,2023-12-18,159.06230083296578,30,F
4517,404,2023-12-19,88.3310148215648,58,F
4902,1244,2023-12-19,111.81674464755841,39,F
2004,24,2023-12-19,124.05339169443337,33,M
4107,825,2023-12-19,153.17138358775074,31,M
3518,832,2023-12-19,97.90217791703195,23,M
4907,1104,2023-12-19,114.03041227213203,28,F
4552,879,2023-12-19,105.9391887693339,33,M
3906,376,2023-12-19,90.95417403170659,22,F
2942,1041,2023-12-19,139.48096283111008,23,F
4701,944,2023-12-19,93.14136375532547,24,M
815,787,2023-12-19,90.68089245751942,35,F
1035,106,2023-12-19,100.7262577488741,24,M
4831,1274,2023-12-19,123.05181272017978,38,M
1084,923,2023-12-19,191.30978535011891,55,F
4324,1477,2023-12-19,125.1679221993445,28,F
2829,1349,2023-12-19,163.4239462060246,23,F
2759,446,2023-12-19,95.78249172605337,31,M
1059,1244,2023-12-20,160.68792599741863,39,F
4071,211,2023-12-20,103.35352660132571,26,M
232,878,2023-12-20,93.02267666910032,28,M
2848,488,2023-12-20,121.32029388547583,32,F
957,1184,2023-12-20,122.16085916830777,30,F
4333,1173,2023-12-20,88.46036577963227,27,F
3700,936,2023-12-20,67.85210382982821,27,M
3541,266,2023-12-20,94.58526740208313,35,F
251,832,2023-12-20,107.7865252610196,23,M
549,346,2023-12-20,157.22051335225237,22,M
784,903,2023-12-20,60.036697803579486,26,F
2585,1388,2023-12-20,135.96958401440966,39,M
3099,600,2023-12-20,86.9751521739647,33,M
92,1345,2023-12-21,125.50448904927602,29,M
2453,257,2023-12-21,89.62068155387249,23,F
2137,614,2023-12-21,129.4124443648656,23,M
4098,1281,2023-12-21,96.90665367300704,30,F
3456,471,2023-12-21,113.85728495392941,28,M
3306,1474,2023-12-21,90.1429350825428,32,F
3388,1263,2023-12-21,66.18620758155835,30,M
3682,754,2023-12-21,101.64162115864946,17,F
1500,142,2023-12-21,155.53957935262974,42,F
3533,572,2023-12-21,120.5115447308495,27,F
1269,990,2023-12-21,88.9219693863301,23,F
360,362,2023-12-21,146.79181789433804,29,F
135,706,2023-12-22,75.99656717019879,28,F
3648,1151,2023-12-22,118.4705677779338,24,M
650,1202,2023-12-22,123.42871693686575,24,M
3686,1197,2023-12-22,92.83579553104643,28,M
2264,608,2023-12-22,187.20079128142066,28,M
2252,182,2023-12-23,86.23590358202618,21,M
1451,740,2023-12-23,125.52621955781339,29,F
2290,1007,2023-12-23,63.032719178232064,27,F
1397,284,2023-12-23,119.33508260705864,40,F
1505,198,2023-12-23,96.75390046831777,21,F
3289,872,2023-12-23,85.76593669407863,29,F
2386,339,2023-12-23,127.07893453233874,40,F
672,1439,2023-12-23,91.63439589601577,28,M
7,144,2023-12-23,119.16701604569815,25,F
2293,887,2023-12-23,126.44014435569972,34,F
3150,166,2023-12-23,74.31530295357243,28,F
1409,704,2023-12-23,85.18982714448381,31,M
1698,892,2023-12-23,127.1580820604304,40,F
2090,948,2023-12-23,100.49243867712585,28,M
523,835,2023-12-23,82.9030454407898,33,F
1719,210,2023-12-24,98.60087531741036,28,F
1752,1487,2023-12-24,82.4148502926592,28,F
638,1113,2023-12-24,135.16059610676996,34,F
4228,561,2023-12-24,89.16213115688342,31,M
2282,831,2023-12-24,105.55413786042254,34,M
850,689,2023-12-24,109.24515787037983,28,M
3956,568,2023-12-24,84.12923312478756,29,M
565,1499,2023-12-24,108.19568911027477,41,F
3626,543,2023-12-24,105.92073298823937,34,M
2965,1316,2023-12-24,92.8045078606453,38,M
2233,412,2023-12-24,108.33234438272791,21,F
3210,616,2023-12-24,133.90031019733567,48,M
2683,693,2023-12-25,66.01845941996473,25,M
214,832,2023-12-25,108.59581597052939,23,M
414,343,2023-12-25,72.71774561663598,30,M
3651,726,2023-12-25,105.27526195965586,22,M
1337,595,2023-12-25,106.54383186413494,55,F
2031,566,2023-12-25,84.00698032545021,23,M
1159,520,2023-12-25,91.8589504045602,33,F
1844,1262,2023-12-25,150.3507316931417,23,F
3172,387,2023-12-25,66.89970866711286,31,F
1180,1030,2023-12-25,157.426891608838,22,M
4025,859,2023-12-25,89.37083996323089,41,F
2694,918,2023-12-26,91.82021616365036,33,M
2691,269,2023-12-26,94.08808148848567,28,M
174,219,2023-12-26,86.63578493586039,22,F
158,141,2023-12-26,77.22822635361624,22,M
1833,1476,2023-12-26,91.75623333626305,26,M
1580,946,2023-12-26,111.91364813211206,33,F
1194,1414,2023-12-26,100.21560214521563,22,M
4260,825,2023-12-26,154.90620287177913,31,M
2203,864,2023-12-26,76.80639177140047,40,M
1941,1287,2023-12-26,76.32091261978695,27,F
1765,606,2023-12-26,116.97528848670791,26,F
4105,1112,2023-12-26,102.19366389847181,34,M
4148,730,2023-12-26,155.51617372910545,30,M
248,706,2023-12-26,176.34983466923714,28,F
3839,35,2023-12-26,64.1839371654461,40,M
2251,1499,2023-12-26,52.986512312380405,41,F
4325,883,2023-12-26,84.42823118510958,34,F
3214,180,2023-12-27,113.54436502119958,21,F
3184,798,2023-12-27,90.94633406260357,40,F
780,673,2023-12-27,93.83502864546995,27,F
3868,585,2023-12-27,87.9031497368945,27,M
4100,1036,2023-12-27,166.38717429411466,27,M
2813,373,2023-12-27,185.9484306764734,20,F
4562,798,2023-12-27,90.15862003499356,40,F
4289,1069,2023-12-27,99.9970269991829,25,M
1181,2,2023-12-27,138.75617824221968,54,M
309,1067,2023-12-27,134.15169782151892,31,M
1345,581,2023-12-27,87.85924862836049,31,F
3464,173,2023-12-27,114.00278355378876,37,M
1018,856,2023-12-27,106.28766630691783,33,M
4254,742,2023-12-27,94.39674026120365,24,M
3321,245,2023-12-28,83.56896537820367,20,F
4730,731,2023-12-28,135.65554729348645,39,F
2199,258,2023-12-28,183.738919503134,33,F
2069,1286,2023-12-28,118.00446091766837,22,M
3521,278,2023-12-29,65.83710788217805,23,F
3556,414,2023-12-29,101.11804357100485,41,F
3470,47,2023-12-29,56.326732278278996,32,F
3751,1069,2023-12-29,99.57840222339433,25,M
3485,1138,2023-12-29,125.2270187627771,25,M
3777,1181,2023-12-29,93.70811047001798,53,M
547,1207,2023-12-29,96.88092146558137,34,M
2353,178,2023-12-29,73.1507087088325,23,F
1780,184,2023-12-29,128.11452459175288,29,M
3994,959,2023-12-29,73.82323694529953,28,F
286,566,2023-12-29,105.0366523759332,23,M
2256,572,2023-12-29,126.91778216766696,27,F
2259,612,2023-12-29,133.04843920341557,22,M
397,511,2023-12-30,115.98906263458338,43,F
4986,1269,2023-12-30,115.25957402373945,39,M
1866,266,2023-12-30,188.66539048952765,35,F
3649,1263,2023-12-30,138.4051979051453,30,M
4570,1380,2023-12-30,106.30195857111394,36,F
3699,1112,2023-12-30,86.6121951077007,34,M
1499,22,2023-12-30,136.36630577302535,21,F
49,515,2023-12-30,143.82594845813776,19,M
3391,581,2023-12-30,126.84441487388702,31,F
2534,654,2023-12-30,130.08668296741064,25,M
3793,177,2023-12-30,86.0811222814472,25,M
675,294,2023-12-30,121.56161904417027,31,F
123,606,2023-12-30,121.43943648234074,26,F
3296,1152,2023-12-30,91.86353894492936,33,F
923,939,2023-12-31,114.68302602497596,25,M
3603,1188,2023-12-31,106.6809322777533,34,M
1292,404,2023-12-31,85.28202923454631,58,F
676,28,2023-12-31,94.9968076976296,38,F
4553,1265,2023-12-31,105.9402829271109,28,M
351,565,2023-12-31,80.69562793510875,23,M
4352,1129,2023-12-31,139.61423305894976,28,M
1948,249,2023-12-31,129.96730886866666,26,F
2204,274,2023-12-31,102.93143890990895,28,M
2456,1015,2023-12-31,128.91237974082117,26,M
3748,317,2023-12-31,233.05925341611362,29,M
3544,122,2023-12-31,94.73692221971338,23,M
2638,1091,2023-12-31,112.03752861249717,29,F
477,417,2024-01-01,130.46574187952746,23,M
319,1072,2024-01-01,78.13622771244845,28,M
243,1238,2024-01-01,128.60588447652142,26,F
946,1091,2024-01-01,173.65366319618622,29,F
448,736,2024-01-01,191.95079166353375,26,M
740,817,2024-01-01,124.91106528445675,36,M
77,625,2024-01-01,234.86850587679774,32,F
544,19,2024-01-02,226.25759768361746,22,F
280,1361,2024-01-02,116.93428015535885,28,F
897,378,2024-01-02,160.24751541150954,27,F
306,1394,2024-01-02,116.32273311282391,23,F
188,485,2024-01-02,173.46123837904528,27,M
369,32,2024-01-03,113.62322448933855,24,M
353,1462,2024-01-03,94.12692349273175,24,M
787,261,2024-01-03,118.05505346553443,25,F
827,23,2024-01-03,111.17914437189307,23,F
62,1067,2024-01-03,99.16372480986722,31,M
289,652,2024-01-03,141.60724319116022,31,F
269,501,2024-01-03,132.9110440355137,44,M
941,1095,2024-01-03,157.98959545050437,27,F
976,260,2024-01-03,66.69530300745106,29,F
153,819,2024-01-03,206.1913157309629,24,F
760,1092,2024-01-03,117.6463094703421,25,F
455,1349,2024-01-03,168.98403946902397,23,F
524,896,2024-01-04,86.2237208426637,29,F
968,29,2024-01-04,145.68226686180859,24,M
309,294,2024-01-04,77.60739498427597,31,F
307,1478,2024-01-04,118.14746390043305,27,F
924,173,2024-01-04,82.34101183938122,37,M
99,232,2024-01-04,107.21075267205414,40,M
595,364,2024-01-04,106.50758885801469,24,M
664,1433,2024-01-05,170.50720617137586,38,F
638,326,2024-01-05,211.4117877294604,33,F
127,670,2024-01-05,70.35228895140088,22,F
276,706,2024-01-05,93.66190568042816,28,F
39,598,2024-01-05,162.46419777211852,22,M
411,95,2024-01-05,105.83153984655733,23,F
685,809,2024-01-05,130.61782769911738,32,F
123,284,2024-01-05,123.99675652335375,40,F
761,1188,2024-01-05,100.9416605421219,34,M
987,715,2024-01-05,64.0705024516974,30,F
939,482,2024-01-05,174.10443173667304,36,M
776,294,2024-01-05,94.34387502339948,31,F
734,508,2024-01-05,159.10183426632565,23,F
704,874,2024-01-06,80.97001015910584,22,F
11,360,2024-01-06,88.12311895717546,26,F
84,1258,2024-01-06,129.26038725946398,20,M
626,764,2024-01-06,114.05458644075337,20,F
416,1115,2024-01-06,132.34973871691543,24,F
149,1035,2024-01-06,152.74819803162654,28,F
719,421,2024-01-07,104.78663901085102,25,M
802,583,2024-01-07,81.9867923089256,25,F
13,132,2024-01-07,94.57353835219456,33,F
506,430,2024-01-07,106.90426417859405,43,F
152,1339,2024-01-07,124.41033887528182,29,M
920,207,2024-01-07,121.33364099968749,32,F
536,930,2024-01-07,98.195483293811,23,M
251,826,2024-01-07,189.85046129428264,23,F
646,916,2024-01-07,107.46021689765958,27,F
570,1175,2024-01-07,114.6164173420595,38,F
202,377,2024-01-07,241.78103153400096,28,F
199,621,2024-01-08,137.37313095786786,29,M
806,1327,2024-01-08,106.01527819299305,24,F
132,1189,2024-01-08,142.28479302194708,27,M
197,1365,2024-01-08,103.32543414376073,29,M
160,1153,2024-01-08,111.7227584548432,21,F
693,1066,2024-01-08,169.4950951509969,30,M
771,1066,2024-01-08,111.54333210129425,30,M
433,192,2024-01-08,132.500170173479,30,F
751,1445,2024-01-08,191.34624194597367,22,M
48,48,2024-01-08,115.85879873430423,24,F
882,744,2024-01-09,125.53627900637107,30,F
644,308,2024-01-09,129.7753793668229,25,F
953,764,2024-01-09,99.33329797782868,20,F
746,667,2024-01-09,289.5191795352872,29,F
904,485,2024-01-09,199.11249092446553,27,M
749,26,2024-01-09,173.10181088318626,29,F
750,92,2024-01-09,212.79230136661297,22,M
553,1000,2024-01-09,135.82760875895872,27,F
716,692,2024-01-09,155.57894797127875,28,M
841,163,2024-01-09,129.6330909877835,24,F
315,444,2024-01-09,153.73343147227087,30,M
667,197,2024-01-09,162.1179987899054,28,F
320,1283,2024-01-09,79.19304101877891,26,F
688,1313,2024-01-09,89.74969512898971,32,M
651,1417,2024-01-09,140.33814606254103,28,M
130,802,2024-01-10,184.61497612515717,23,M
419,1332,2024-01-10,117.12571747173558,28,M
262,1142,2024-01-10,131.53124875136655,37,M
742,65,2024-01-10,162.6553970944597,24,F
530,1160,2024-01-10,178.62853910737485,31,F
529,441,2024-01-10,130.311760882879,31,M
78,1378,2024-01-10,175.22522999330138,22,M
383,187,2024-01-10,201.9300057733527,32,F
211,106,2024-01-10,112.39553177312558,24,M
210,1095,2024-01-11,102.73606593155418,27,F
943,1484,2024-01-11,96.08731515329472,42,M
982,332,2024-01-11,106.11565484642705,27,F
652,672,2024-01-11,133.21722279251694,25,F
660,1209,2024-01-11,80.94751492400923,38,F
147,561,2024-01-11,107.79567596333479,31,M
854,146,2024-01-11,127.65867626160966,21,M
808,302,2024-01-11,142.837481001438,24,F
342,865,2024-01-11,133.2173166844796,28,M
999,32,2024-01-11,83.81137473159255,24,M
102,317,2024-01-11,110.08222822009087,29,M
68,1378,2024-01-11,196.0196540827156,22,M
14,1484,2024-01-12,149.99732201955646,42,M
714,211,2024-01-12,91.95220425176039,26,M
817,585,2024-01-12,138.21773761881752,27,M
113,1411,2024-01-12,152.35352477085488,27,F
805,521,2024-01-12,164.80646479643062,25,F
195,1370,2024-01-12,106.90688262136439,28,M
745,1287,2024-01-12,143.89735402371957,27,F
175,122,2024-01-12,164.11264450390345,23,M
571,1157,2024-01-12,126.5911083027898,21,F
428,1190,2024-01-12,116.71553279116604,19,F
489,518,2024-01-13,121.34226169956428,34,M
327,911,2024-01-13,186.2496495397797,37,M
332,1366,2024-01-13,92.56374843551166,29,F
12,536,2024-01-13,161.26364341297364,27,M
459,594,2024-01-13,151.40144936437324,38,M
217,294,2024-01-13,114.74705341108223,31,F
232,384,2024-01-13,139.4144286480272,36,F
899,663,2024-01-13,152.45371041714344,31,M
613,1353,2024-01-13,117.87101066944854,23,M
207,1152,2024-01-13,105.32006304334082,33,F
527,1189,2024-01-14,125.48566272441504,27,M
824,1049,2024-01-14,204.3736524836209,21,F
359,180,2024-01-14,153.09160805584253,21,F
887,182,2024-01-14,141.39352395029516,21,M
881,566,2024-01-14,108.60658409706346,23,M
121,966,2024-01-14,73.38877015637482,24,M
135,567,2024-01-14,166.8513300454574,22,M
581,364,2024-01-14,206.45258066052423,24,M
397,21,2024-01-14,154.96975686788383,39,F
954,907,2024-01-15,155.5008543287711,30,F
674,376,2024-01-15,151.90543890700616,22,F
945,1490,2024-01-15,175.95994998429242,36,M
396,364,2024-01-15,133.27591042301032,24,M
261,1383,2024-01-15,73.8361836804993,30,F
30,100,2024-01-15,72.14776037854884,29,F
768,1370,2024-01-15,175.7560620024797,28,M
877,506,2024-01-15,204.30764425859547,29,F
272,1167,2024-01-15,114.64607479055887,25,F
100,1261,2024-01-15,127.72616937999352,40,M
321,1283,2024-01-16,170.18724261605905,26,F
998,1314,2024-01-16,106.11738912968977,27,F
556,668,2024-01-16,110.46062715437844,38,M
837,398,2024-01-16,180.08412577852488,29,F
58,894,2024-01-16,86.3596529781145,31,F
724,1239,2024-01-16,134.333464400306,26,F
453,1001,2024-01-16,125.05519813779539,34,M
923,163,2024-01-16,125.80093494213419,24,F
592,1355,2024-01-16,94.90498056822561,30,F
562,1327,2024-01-16,126.73452355499307,24,F
28,509,2024-01-16,93.64476563420111,38,F
148,375,2024-01-16,102.07868944967764,24,F
128,584,2024-01-17,65.0723246849218,29,F
174,947,2024-01-17,133.7018645250451,26,M
715,1243,2024-01-17,147.96948197634623,32,M
432,1052,2024-01-17,131.04831988365916,26,F
816,1020,2024-01-17,157.14416279313588,31,F
532,707,2024-01-17,128.4492776591592,31,F
550,1007,2024-01-17,140.865468778218,27,F
770,1267,2024-01-17,130.00199076641786,25,M
409,1321,2024-01-17,118.95463839685168,40,F
189,1409,2024-01-17,93.816450156603,25,M
239,396,2024-01-17,122.26982796559868,35,M
157,1101,2024-01-17,99.70797433414592,30,F
252,1391,2024-01-17,182.14488984753405,32,M
406,867,2024-01-17,110.20640302668411,30,M
796,1093,2024-01-18,161.49667366846867,26,M
766,20,2024-01-18,114.55940663846661,37,F
483,146,2024-01-18,63.67249000927073,21,M
813,273,2024-01-18,105.70577387115023,38,F
748,418,2024-01-18,150.28906513635854,22,M
576,1400,2024-01-18,172.16843157148017,26,M
623,766,2024-01-18,102.78682410539719,24,M
821,609,2024-01-18,106.23448096839375,26,M
647,1288,2024-01-18,155.90352574435957,26,F
387,818,2024-01-18,127.7051099482272,31,F
426,665,2024-01-18,150.0829804120646,53,F
21,1191,2024-01-18,126.86459335832427,23,F
67,871,2024-01-18,141.86087947218422,25,M
857,663,2024-01-18,170.82008664895727,31,M
400,298,2024-01-18,125.61159625072666,29,M
72,670,2024-01-19,156.36711395697245,22,F
139,882,2024-01-19,149.69032691202563,24,F
479,417,2024-01-19,98.04497415275898,23,M
689,1017,2024-01-19,221.83719336444537,28,M
300,25,2024-01-19,168.83970603247337,24,F
696,1394,2024-01-19,93.96901300160229,23,F
146,1266,2024-01-20,182.73553260187433,28,F
973,731,2024-01-20,102.65361573891497,39,F
24,937,2024-01-20,142.63199754575285,30,M
560,340,2024-01-20,104.26935941976433,42,M
340,43,2024-01-20,103.54250901540838,36,F
657,1088,2024-01-20,122.33051597460047,25,F
496,172,2024-01-20,167.73565079138427,29,F
294,1175,2024-01-21,97.25096415434554,38,F
301,1313,2024-01-21,200.48048099802537,32,M
643,1116,2024-01-21,170.05512968733973,24,F
205,405,2024-01-21,124.98314893117316,22,M
131,220,2024-01-21,75.0217566228745,27,M
470,477,2024-01-21,131.01709132326386,26,F
895,571,2024-01-21,164.52122758198604,25,M
371,1276,2024-01-21,101.02477068282276,29,F
791,1486,2024-01-21,72.51293737227556,33,M
184,1464,2024-01-21,137.00604123985875,22,M
415,427,2024-01-21,103.13979523788099,29,M
463,262,2024-01-21,115.07804139256926,24,F
551,572,2024-01-22,96.58622338230519,27,F
654,1277,2024-01-22,143.70493462363783,22,M
145,1285,2024-01-22,154.3808398187368,21,M
209,477,2024-01-22,202.19779336280928,26,F
358,967,2024-01-22,117.1909777467073,32,F
858,201,2024-01-22,121.0963457729189,33,M
36,68,2024-01-22,116.12957576745582,25,F
258,802,2024-01-22,62.31769124762312,23,M
511,1134,2024-01-22,115.7022278106254,33,M
367,1278,2024-01-22,107.59324829125991,37,F
582,1485,2024-01-22,133.77176355059478,26,M
82,66,2024-01-23,121.35315397559725,27,M
517,1367,2024-01-23,137.65771699172757,26,M
937,867,2024-01-23,144.97449954804267,30,M
485,837,2024-01-23,140.62823051367147,38,M
425,1318,2024-01-23,109.76063010016732,29,M
57,942,2024-01-23,104.36873586345843,26,M
124,1402,2024-01-23,99.1619803476964,22,F
203,390,2024-01-23,98.45428758507545,27,M
73,120,2024-01-23,94.32683112054852,28,M
811,1303,2024-01-24,87.7792797914086,23,M
283,25,2024-01-24,132.31004364703,24,F
557,138,2024-01-24,154.9538549994737,24,M
53,665,2024-01-24,93.13695703050783,53,F
134,947,2024-01-24,134.09370188118473,26,M
23,1209,2024-01-24,136.87712194116554,38,F
950,741,2024-01-24,143.75859889259112,46,M
774,14,2024-01-24,105.37656656617726,28,F
192,1101,2024-01-24,135.73559016592085,30,F
540,1218,2024-01-24,135.65092063950726,26,M
522,1481,2024-01-24,135.40279263812164,26,F
612,446,2024-01-24,146.22796731120587,31,M
497,1325,2024-01-25,94.28882454244487,29,F
352,787,2024-01-25,111.48339183406043,35,F
395,923,2024-01-25,150.70414591562687,55,F
709,533,2024-01-25,135.83642935731703,25,F
990,1441,2024-01-25,187.22718341704982,19,M
308,1349,2024-01-25,201.27970282375836,23,F
708,107,2024-01-25,208.41038644884227,25,F
549,795,2024-01-25,176.29901527910957,23,M
932,1359,2024-01-25,138.49361971758657,39,F
767,1182,2024-01-25,106.70204656031542,23,M
265,1376,2024-01-26,120.29342658613167,26,M
438,414,2024-01-26,84.48037811561491,41,F
98,546,2024-01-26,127.57616063340637,25,F
16,213,2024-01-26,142.31555441467845,32,M
439,1175,2024-01-26,145.98827572054412,38,F
641,1326,2024-01-26,117.4861346625812,31,F
155,751,2024-01-26,135.92571789401694,23,F
758,121,2024-01-26,138.5080082345196,27,M
609,298,2024-01-26,165.63775704798533,29,M
757,1049,2024-01-26,83.15689262662251,21,F
555,1491,2024-01-26,118.33948436337387,25,M
427,254,2024-01-26,157.67363738150502,31,F
705,919,2024-01-26,92.57795943864359,28,F
356,581,2024-01-27,103.28236958168415,31,F
410,1449,2024-01-27,119.98038014899039,26,F
19,593,2024-01-27,132.62462043455574,24,M
735,27,2024-01-27,95.52803459896323,36,M
290,239,2024-01-27,101.51615998521423,27,F
931,672,2024-01-27,98.63856407943254,25,F
212,981,2024-01-27,85.8150022149519,27,F
106,451,2024-01-27,184.51311688050754,43,M
981,956,2024-01-27,92.54891952375387,37,M
930,143,2024-01-28,162.7795990296594,29,M
593,324,2024-01-28,151.12408679867664,27,F
769,948,2024-01-28,80.16048488130707,28,M
183,437,2024-01-28,147.06634557005955,24,M
161,802,2024-01-28,117.88272422306001,23,M
832,1288,2024-01-28,127.87957577370122,26,F
97,642,2024-01-28,120.87819564942167,24,F
141,1077,2024-01-28,160.95926935971093,46,F
505,87,2024-01-28,95.32399562667939,26,F
449,83,2024-01-28,126.73220208829503,31,M
267,853,2024-01-28,101.96068695050782,27,F
732,1319,2024-01-29,145.50028666361524,27,F
473,404,2024-01-29,78.03151183828247,58,F
935,1214,2024-01-29,84.40029914373245,33,M
226,686,2024-01-29,131.5090518680845,33,M
607,1277,2024-01-29,232.77967394630934,22,M
539,742,2024-01-29,126.11142644341366,24,M
83,1164,2024-01-29,129.24557855942427,24,M
580,151,2024-01-29,214.66773678162238,27,M
200,1395,2024-01-29,71.44292822787098,30,F
475,396,2024-01-29,96.00362153238252,35,M
478,1029,2024-01-29,127.19089366781378,27,M
807,25,2024-01-29,205.9840846034018,24,F
481,1474,2024-01-29,121.48535175213213,32,F
919,882,2024-01-29,88.84344038026093,24,F
44,305,2024-01-30,124.02761882108659,22,F
382,445,2024-01-30,173.76550374905122,24,M
384,1116,2024-01-30,143.00674579015148,24,F
764,827,2024-01-30,116.9443829254932,27,M
875,1367,2024-01-30,149.1838100851784,26,M
316,1121,2024-01-30,204.46131045968247,28,F
829,1323,2024-01-30,113.16186726822832,29,F
234,930,2024-01-30,114.73757267810981,23,M
620,300,2024-01-30,176.8620637331481,32,M
617,721,2024-01-30,135.63405858571272,25,F
181,282,2024-01-30,133.55099522298926,33,M
744,802,2024-01-30,150.23841430766987,23,M
921,679,2024-01-30,107.1253415345215,22,M
901,114,2024-01-30,111.78773930904569,29,M
302,1245,2024-01-30,136.6757640673583,29,M
983,652,2024-01-31,166.81642742952576,31,F
326,421,2024-01-31,120.84223234616009,25,M
69,615,2024-01-31,100.29527337276909,25,F
116,1223,2024-01-31,167.19925633276515,31,M
354,506,2024-01-31,96.6637019927295,29,F
720,865,2024-01-31,146.30277088737785,28,M
996,509,2024-01-31,89.39214792561475,38,F
712,673,2024-01-31,126.410611350922,27,F
559,635,2024-01-31,115.86007110614948,19,F
650,1292,2024-01-31,83.49651019490742,25,M
683,1397,2024-01-31,171.95838576799417,35,M
635,714,2024-01-31,144.60052948364586,25,F
594,924,2024-02-01,146.676524193714,28,M
775,1057,2024-02-01,120.25052855300133,29,F
41,123,2024-02-01,96.11744437476406,27,F
940,737,2024-02-01,150.3464565392625,45,M
275,710,2024-02-01,115.72482449367378,26,M
476,1276,2024-02-01,145.7487760634947,29,F
71,1411,2024-02-01,205.8357033173889,27,F
788,156,2024-02-01,143.81028375109602,30,F
208,568,2024-02-02,176.3041340580501,29,M
627,1480,2024-02-02,104.09789357839237,26,M
491,1306,2024-02-02,125.08354255110243,23,M
129,948,2024-02-02,118.42961217574674,28,M
952,387,2024-02-02,165.25942405118053,31,F
852,922,2024-02-02,174.49823332703673,47,M
190,586,2024-02-03,108.1995797052027,23,F
894,1325,2024-02-03,99.69749294252765,29,F
250,559,2024-02-03,189.70497985605832,30,F
271,1269,2024-02-03,110.98795409511636,39,M
918,1327,2024-02-03,106.8127693345885,24,F
403,1258,2024-02-03,130.54286323145428,20,M
355,418,2024-02-03,91.33705024884149,22,M
413,785,2024-02-03,261.50602305049983,21,M
859,1470,2024-02-03,136.22041508171736,24,F
50,1311,2024-02-03,102.82363975630633,30,F
957,21,2024-02-03,112.72799577670358,39,F
848,324,2024-02-04,116.01945137082024,27,F
228,1484,2024-02-04,160.61280606384796,42,M
850,489,2024-02-04,129.32113831580037,27,F
169,697,2024-02-04,236.16191254666,22,M
446,960,2024-02-04,127.80205995246989,21,F
911,737,2024-02-04,127.83868092188546,45,M
725,539,2024-02-04,116.91703022049884,21,F
442,212,2024-02-04,188.7064074217328,33,M
256,1104,2024-02-04,203.904669580044,28,F
698,305,2024-02-04,178.85109587904944,22,F
339,174,2024-02-04,107.69172762761298,40,F
640,1243,2024-02-05,128.98357039017483,32,M
971,746,2024-02-05,111.34896871117701,51,F
182,477,2024-02-05,102.06292280416837,26,F
393,1082,2024-02-05,68.98080145594949,22,M
912,489,2024-02-05,155.51335846653544,27,F
713,1412,2024-02-05,109.86516831593352,26,F
298,431,2024-02-05,219.29663288943647,29,F
70,822,2024-02-05,165.0424027401766,38,M
942,1190,2024-02-05,87.87767667091768,19,F
219,916,2024-02-05,116.34140031360964,27,F
333,723,2024-02-05,115.06346687764896,24,M
561,93,2024-02-05,123.8479257276245,33,F
46,506,2024-02-06,98.33316541709439,29,F
677,898,2024-02-06,86.80647842152118,30,F
989,1276,2024-02-06,87.9432359292586,29,F
407,155,2024-02-06,152.70218376999193,28,F
754,62,2024-02-06,93.67902154744175,32,F
563,339,2024-02-06,160.14566286386753,40,F
444,1476,2024-02-06,96.955264838763,26,M
435,690,2024-02-06,96.63549057891008,24,M
136,883,2024-02-06,144.80811092698306,34,F
691,73,2024-02-06,203.57062132892426,30,F
870,1093,2024-02-06,112.53740169920533,26,M
898,1371,2024-02-06,196.2179930069005,21,M
820,1149,2024-02-07,129.1402257648145,31,M
547,414,2024-02-07,67.90675018356164,41,F
227,358,2024-02-07,140.7725560285394,32,F
391,690,2024-02-07,89.18030733521901,24,M
167,692,2024-02-07,133.10978207863835,28,M
399,114,2024-02-07,184.10300080928386,29,M
418,1305,2024-02-08,100.38276801302565,22,M
966,1066,2024-02-08,181.19208425413177,30,M
905,391,2024-02-08,175.15238198120096,24,M
266,743,2024-02-08,86.2588691674314,30,F
722,1382,2024-02-08,108.02914373769232,25,F
605,877,2024-02-08,212.98575778312744,21,F
201,541,2024-02-08,130.2040449572925,26,M
238,253,2024-02-08,115.78636798278414,31,M
338,727,2024-02-08,201.33392147328743,27,M
